filepath,filename,pred_top1_id,pred_top1_name,pred_top1_prob,pred_top2_id,pred_top2_name,pred_top2_prob,pred_top3_id,pred_top3_name,pred_top3_prob,pred_top4_id,pred_top4_name,pred_top4_prob,pred_top5_id,pred_top5_name,pred_top5_prob
todas_imagens\AMERICAN_BITTERN__train__111.jpg,AMERICAN_BITTERN__train__111.jpg,127,128.Seaside_Sparrow,24.03,125,126.Nelson_Sharp_tailed_Sparrow,11.69,112,113.Baird_Sparrow,4.6,64,065.Slaty_backed_Gull,2.89,103,104.American_Pipit,2.45
todas_imagens\AMERICAN_BITTERN__train__112.jpg,AMERICAN_BITTERN__train__112.jpg,127,128.Seaside_Sparrow,29.12,125,126.Nelson_Sharp_tailed_Sparrow,8.86,112,113.Baird_Sparrow,3.97,103,104.American_Pipit,3.64,64,065.Slaty_backed_Gull,2.23
todas_imagens\AMERICAN_BITTERN__train__113.jpg,AMERICAN_BITTERN__train__113.jpg,127,128.Seaside_Sparrow,34.07,125,126.Nelson_Sharp_tailed_Sparrow,8.43,183,184.Louisiana_Waterthrush,7.58,173,174.Palm_Warbler,2.65,194,195.Carolina_Wren,2.59
todas_imagens\AMERICAN_BITTERN__train__114.jpg,AMERICAN_BITTERN__train__114.jpg,127,128.Seaside_Sparrow,25.2,125,126.Nelson_Sharp_tailed_Sparrow,7.5,126,127.Savannah_Sparrow,3.2,103,104.American_Pipit,3.05,64,065.Slaty_backed_Gull,2.18
todas_imagens\AMERICAN_BITTERN__train__115.jpg,AMERICAN_BITTERN__train__115.jpg,127,128.Seaside_Sparrow,17.84,125,126.Nelson_Sharp_tailed_Sparrow,16.78,112,113.Baird_Sparrow,5.85,119,120.Fox_Sparrow,2.53,123,124.Le_Conte_Sparrow,1.73
todas_imagens\AMERICAN_BITTERN__train__116.jpg,AMERICAN_BITTERN__train__116.jpg,127,128.Seaside_Sparrow,23.36,125,126.Nelson_Sharp_tailed_Sparrow,8.17,112,113.Baird_Sparrow,4.79,22,023.Brandt_Cormorant,3.02,123,124.Le_Conte_Sparrow,2.69
todas_imagens\AMERICAN_BITTERN__train__117.jpg,AMERICAN_BITTERN__train__117.jpg,127,128.Seaside_Sparrow,24.49,125,126.Nelson_Sharp_tailed_Sparrow,5.76,112,113.Baird_Sparrow,3.21,103,104.American_Pipit,2.82,64,065.Slaty_backed_Gull,1.82
todas_imagens\AMERICAN_BITTERN__train__118.jpg,AMERICAN_BITTERN__train__118.jpg,127,128.Seaside_Sparrow,29.0,125,126.Nelson_Sharp_tailed_Sparrow,6.94,103,104.American_Pipit,2.27,126,127.Savannah_Sparrow,2.09,21,022.Chuck_will_Widow,1.91
todas_imagens\AMERICAN_BITTERN__train__119.jpg,AMERICAN_BITTERN__train__119.jpg,127,128.Seaside_Sparrow,20.33,125,126.Nelson_Sharp_tailed_Sparrow,8.52,64,065.Slaty_backed_Gull,2.68,103,104.American_Pipit,2.19,112,113.Baird_Sparrow,1.99
todas_imagens\AMERICAN_BITTERN__train__120.jpg,AMERICAN_BITTERN__train__120.jpg,127,128.Seaside_Sparrow,24.53,21,022.Chuck_will_Widow,5.64,125,126.Nelson_Sharp_tailed_Sparrow,3.11,91,092.Nighthawk,3.08,126,127.Savannah_Sparrow,1.95
todas_imagens\AMERICAN_BITTERN__train__121.jpg,AMERICAN_BITTERN__train__121.jpg,127,128.Seaside_Sparrow,31.79,125,126.Nelson_Sharp_tailed_Sparrow,7.9,112,113.Baird_Sparrow,2.27,21,022.Chuck_will_Widow,2.07,64,065.Slaty_backed_Gull,2.05
todas_imagens\AMERICAN_BITTERN__train__122.jpg,AMERICAN_BITTERN__train__122.jpg,127,128.Seaside_Sparrow,30.67,125,126.Nelson_Sharp_tailed_Sparrow,6.69,64,065.Slaty_backed_Gull,2.35,21,022.Chuck_will_Widow,2.04,103,104.American_Pipit,1.99
todas_imagens\AMERICAN_BITTERN__train__123.jpg,AMERICAN_BITTERN__train__123.jpg,127,128.Seaside_Sparrow,20.03,125,126.Nelson_Sharp_tailed_Sparrow,5.57,126,127.Savannah_Sparrow,3.83,21,022.Chuck_will_Widow,3.48,103,104.American_Pipit,3.12
todas_imagens\AMERICAN_BITTERN__train__124.jpg,AMERICAN_BITTERN__train__124.jpg,127,128.Seaside_Sparrow,21.47,125,126.Nelson_Sharp_tailed_Sparrow,8.66,123,124.Le_Conte_Sparrow,8.32,21,022.Chuck_will_Widow,4.07,112,113.Baird_Sparrow,3.74
todas_imagens\AMERICAN_BITTERN__train__125.jpg,AMERICAN_BITTERN__train__125.jpg,127,128.Seaside_Sparrow,26.11,125,126.Nelson_Sharp_tailed_Sparrow,5.06,21,022.Chuck_will_Widow,3.43,103,104.American_Pipit,2.45,112,113.Baird_Sparrow,2.42
todas_imagens\AMERICAN_BITTERN__train__126.jpg,AMERICAN_BITTERN__train__126.jpg,127,128.Seaside_Sparrow,19.01,125,126.Nelson_Sharp_tailed_Sparrow,10.27,112,113.Baird_Sparrow,4.84,21,022.Chuck_will_Widow,2.7,64,065.Slaty_backed_Gull,2.04
todas_imagens\AMERICAN_BITTERN__train__127.jpg,AMERICAN_BITTERN__train__127.jpg,127,128.Seaside_Sparrow,16.71,125,126.Nelson_Sharp_tailed_Sparrow,5.52,112,113.Baird_Sparrow,5.1,21,022.Chuck_will_Widow,4.5,123,124.Le_Conte_Sparrow,2.03
todas_imagens\AMERICAN_BITTERN__train__128.jpg,AMERICAN_BITTERN__train__128.jpg,127,128.Seaside_Sparrow,34.03,125,126.Nelson_Sharp_tailed_Sparrow,7.53,21,022.Chuck_will_Widow,4.53,123,124.Le_Conte_Sparrow,3.39,126,127.Savannah_Sparrow,1.94
todas_imagens\AMERICAN_BITTERN__train__129.jpg,AMERICAN_BITTERN__train__129.jpg,127,128.Seaside_Sparrow,25.68,125,126.Nelson_Sharp_tailed_Sparrow,14.04,112,113.Baird_Sparrow,3.53,123,124.Le_Conte_Sparrow,2.73,64,065.Slaty_backed_Gull,2.31
todas_imagens\AMERICAN_BITTERN__train__130.jpg,AMERICAN_BITTERN__train__130.jpg,127,128.Seaside_Sparrow,53.42,149,150.Sage_Thrasher,3.62,182,183.Northern_Waterthrush,2.46,21,022.Chuck_will_Widow,2.25,103,104.American_Pipit,1.85
todas_imagens\AMERICAN_BITTERN__train__131.jpg,AMERICAN_BITTERN__train__131.jpg,127,128.Seaside_Sparrow,14.93,125,126.Nelson_Sharp_tailed_Sparrow,13.69,21,022.Chuck_will_Widow,2.63,112,113.Baird_Sparrow,2.4,123,124.Le_Conte_Sparrow,2.23
todas_imagens\AMERICAN_BITTERN__train__132.jpg,AMERICAN_BITTERN__train__132.jpg,127,128.Seaside_Sparrow,16.61,125,126.Nelson_Sharp_tailed_Sparrow,6.0,126,127.Savannah_Sparrow,3.36,103,104.American_Pipit,3.0,48,049.Boat_tailed_Grackle,2.94
todas_imagens\AMERICAN_BITTERN__train__133.jpg,AMERICAN_BITTERN__train__133.jpg,127,128.Seaside_Sparrow,14.3,125,126.Nelson_Sharp_tailed_Sparrow,5.64,119,120.Fox_Sparrow,4.31,126,127.Savannah_Sparrow,3.72,21,022.Chuck_will_Widow,2.89
todas_imagens\AMERICAN_BITTERN__train__134.jpg,AMERICAN_BITTERN__train__134.jpg,127,128.Seaside_Sparrow,24.61,125,126.Nelson_Sharp_tailed_Sparrow,11.45,123,124.Le_Conte_Sparrow,5.8,112,113.Baird_Sparrow,4.44,22,023.Brandt_Cormorant,4.22
todas_imagens\AMERICAN_BITTERN__train__135.jpg,AMERICAN_BITTERN__train__135.jpg,127,128.Seaside_Sparrow,15.05,125,126.Nelson_Sharp_tailed_Sparrow,14.63,112,113.Baird_Sparrow,3.57,21,022.Chuck_will_Widow,3.09,126,127.Savannah_Sparrow,2.17
todas_imagens\AMERICAN_BITTERN__train__136.jpg,AMERICAN_BITTERN__train__136.jpg,123,124.Le_Conte_Sparrow,10.96,125,126.Nelson_Sharp_tailed_Sparrow,10.38,112,113.Baird_Sparrow,8.68,48,049.Boat_tailed_Grackle,4.57,127,128.Seaside_Sparrow,4.17
todas_imagens\AMERICAN_BITTERN__train__137.jpg,AMERICAN_BITTERN__train__137.jpg,127,128.Seaside_Sparrow,42.87,125,126.Nelson_Sharp_tailed_Sparrow,12.59,123,124.Le_Conte_Sparrow,4.59,112,113.Baird_Sparrow,4.05,126,127.Savannah_Sparrow,2.16
todas_imagens\AMERICAN_BITTERN__train__138.jpg,AMERICAN_BITTERN__train__138.jpg,127,128.Seaside_Sparrow,21.09,125,126.Nelson_Sharp_tailed_Sparrow,10.3,112,113.Baird_Sparrow,4.62,103,104.American_Pipit,4.27,21,022.Chuck_will_Widow,2.69
todas_imagens\AMERICAN_BITTERN__train__139.jpg,AMERICAN_BITTERN__train__139.jpg,127,128.Seaside_Sparrow,21.64,125,126.Nelson_Sharp_tailed_Sparrow,16.23,103,104.American_Pipit,6.07,112,113.Baird_Sparrow,3.85,21,022.Chuck_will_Widow,2.88
todas_imagens\AMERICAN_BITTERN__train__140.jpg,AMERICAN_BITTERN__train__140.jpg,127,128.Seaside_Sparrow,52.54,125,126.Nelson_Sharp_tailed_Sparrow,5.67,123,124.Le_Conte_Sparrow,3.09,126,127.Savannah_Sparrow,2.82,21,022.Chuck_will_Widow,1.73
todas_imagens\AMERICAN_BITTERN__train__141.jpg,AMERICAN_BITTERN__train__141.jpg,127,128.Seaside_Sparrow,44.91,125,126.Nelson_Sharp_tailed_Sparrow,6.52,126,127.Savannah_Sparrow,3.63,21,022.Chuck_will_Widow,3.4,103,104.American_Pipit,2.61
todas_imagens\AMERICAN_BITTERN__train__142.jpg,AMERICAN_BITTERN__train__142.jpg,127,128.Seaside_Sparrow,56.58,126,127.Savannah_Sparrow,6.49,125,126.Nelson_Sharp_tailed_Sparrow,2.86,112,113.Baird_Sparrow,1.9,123,124.Le_Conte_Sparrow,1.61
todas_imagens\AMERICAN_BITTERN__train__143.jpg,AMERICAN_BITTERN__train__143.jpg,127,128.Seaside_Sparrow,30.91,149,150.Sage_Thrasher,19.59,103,104.American_Pipit,15.39,126,127.Savannah_Sparrow,3.46,61,062.Herring_Gull,2.31
todas_imagens\AMERICAN_BITTERN__train__144.jpg,AMERICAN_BITTERN__train__144.jpg,127,128.Seaside_Sparrow,39.79,125,126.Nelson_Sharp_tailed_Sparrow,4.5,84,085.Horned_Lark,2.68,71,072.Pomarine_Jaeger,2.15,126,127.Savannah_Sparrow,1.92
todas_imagens\AMERICAN_BITTERN__train__145.jpg,AMERICAN_BITTERN__train__145.jpg,127,128.Seaside_Sparrow,47.33,125,126.Nelson_Sharp_tailed_Sparrow,9.86,123,124.Le_Conte_Sparrow,4.48,112,113.Baird_Sparrow,2.53,21,022.Chuck_will_Widow,1.82
todas_imagens\AMERICAN_BITTERN__train__146.jpg,AMERICAN_BITTERN__train__146.jpg,127,128.Seaside_Sparrow,20.93,183,184.Louisiana_Waterthrush,4.86,125,126.Nelson_Sharp_tailed_Sparrow,4.86,82,083.White_breasted_Kingfisher,2.14,47,048.European_Goldfinch,1.89
todas_imagens\AMERICAN_BITTERN__train__147.jpg,AMERICAN_BITTERN__train__147.jpg,127,128.Seaside_Sparrow,31.91,125,126.Nelson_Sharp_tailed_Sparrow,4.39,123,124.Le_Conte_Sparrow,3.69,112,113.Baird_Sparrow,3.43,126,127.Savannah_Sparrow,3.34
todas_imagens\AMERICAN_BITTERN__train__148.jpg,AMERICAN_BITTERN__train__148.jpg,127,128.Seaside_Sparrow,49.64,125,126.Nelson_Sharp_tailed_Sparrow,4.61,21,022.Chuck_will_Widow,4.11,123,124.Le_Conte_Sparrow,1.53,126,127.Savannah_Sparrow,1.52
todas_imagens\AMERICAN_BITTERN__train__149.jpg,AMERICAN_BITTERN__train__149.jpg,127,128.Seaside_Sparrow,13.94,125,126.Nelson_Sharp_tailed_Sparrow,6.47,103,104.American_Pipit,3.88,112,113.Baird_Sparrow,3.37,64,065.Slaty_backed_Gull,3.17
todas_imagens\AMERICAN_BITTERN__train__150.jpg,AMERICAN_BITTERN__train__150.jpg,127,128.Seaside_Sparrow,24.44,125,126.Nelson_Sharp_tailed_Sparrow,8.53,22,023.Brandt_Cormorant,2.5,126,127.Savannah_Sparrow,1.57,183,184.Louisiana_Waterthrush,1.47
todas_imagens\AMERICAN_BITTERN__train__151.jpg,AMERICAN_BITTERN__train__151.jpg,127,128.Seaside_Sparrow,23.52,126,127.Savannah_Sparrow,4.15,21,022.Chuck_will_Widow,2.85,125,126.Nelson_Sharp_tailed_Sparrow,2.44,112,113.Baird_Sparrow,2.37
todas_imagens\AMERICAN_BITTERN__train__152.jpg,AMERICAN_BITTERN__train__152.jpg,127,128.Seaside_Sparrow,20.18,112,113.Baird_Sparrow,10.6,125,126.Nelson_Sharp_tailed_Sparrow,5.61,123,124.Le_Conte_Sparrow,4.4,21,022.Chuck_will_Widow,3.47
todas_imagens\AMERICAN_BITTERN__train__153.jpg,AMERICAN_BITTERN__train__153.jpg,127,128.Seaside_Sparrow,49.17,125,126.Nelson_Sharp_tailed_Sparrow,14.21,29,030.Fish_Crow,1.81,112,113.Baird_Sparrow,1.63,64,065.Slaty_backed_Gull,1.52
todas_imagens\AMERICAN_BITTERN__train__154.jpg,AMERICAN_BITTERN__train__154.jpg,127,128.Seaside_Sparrow,24.19,125,126.Nelson_Sharp_tailed_Sparrow,8.78,112,113.Baird_Sparrow,5.48,126,127.Savannah_Sparrow,4.27,103,104.American_Pipit,3.04
todas_imagens\AMERICAN_BITTERN__train__155.jpg,AMERICAN_BITTERN__train__155.jpg,127,128.Seaside_Sparrow,31.44,125,126.Nelson_Sharp_tailed_Sparrow,6.94,126,127.Savannah_Sparrow,3.32,21,022.Chuck_will_Widow,3.05,128,129.Song_Sparrow,2.5
todas_imagens\AMERICAN_BITTERN__train__156.jpg,AMERICAN_BITTERN__train__156.jpg,127,128.Seaside_Sparrow,27.5,125,126.Nelson_Sharp_tailed_Sparrow,10.63,112,113.Baird_Sparrow,4.05,103,104.American_Pipit,2.54,126,127.Savannah_Sparrow,2.39
todas_imagens\AMERICAN_BITTERN__train__157.jpg,AMERICAN_BITTERN__train__157.jpg,127,128.Seaside_Sparrow,27.43,126,127.Savannah_Sparrow,4.16,112,113.Baird_Sparrow,3.79,125,126.Nelson_Sharp_tailed_Sparrow,2.49,21,022.Chuck_will_Widow,2.36
todas_imagens\AMERICAN_BITTERN__train__158.jpg,AMERICAN_BITTERN__train__158.jpg,127,128.Seaside_Sparrow,35.52,112,113.Baird_Sparrow,6.4,125,126.Nelson_Sharp_tailed_Sparrow,4.6,21,022.Chuck_will_Widow,3.17,103,104.American_Pipit,2.24
todas_imagens\AMERICAN_BITTERN__train__159.jpg,AMERICAN_BITTERN__train__159.jpg,112,113.Baird_Sparrow,32.39,127,128.Seaside_Sparrow,18.28,125,126.Nelson_Sharp_tailed_Sparrow,5.28,126,127.Savannah_Sparrow,4.42,128,129.Song_Sparrow,2.91
todas_imagens\AMERICAN_BITTERN__train__160.jpg,AMERICAN_BITTERN__train__160.jpg,127,128.Seaside_Sparrow,23.53,125,126.Nelson_Sharp_tailed_Sparrow,4.93,126,127.Savannah_Sparrow,3.66,103,104.American_Pipit,2.56,64,065.Slaty_backed_Gull,2.16
todas_imagens\AMERICAN_BITTERN__train__161.jpg,AMERICAN_BITTERN__train__161.jpg,127,128.Seaside_Sparrow,52.61,103,104.American_Pipit,14.6,126,127.Savannah_Sparrow,3.46,125,126.Nelson_Sharp_tailed_Sparrow,3.21,112,113.Baird_Sparrow,2.01
todas_imagens\AMERICAN_BITTERN__train__162.jpg,AMERICAN_BITTERN__train__162.jpg,127,128.Seaside_Sparrow,47.42,125,126.Nelson_Sharp_tailed_Sparrow,5.19,103,104.American_Pipit,3.2,64,065.Slaty_backed_Gull,1.52,126,127.Savannah_Sparrow,1.3
todas_imagens\AMERICAN_BITTERN__train__163.jpg,AMERICAN_BITTERN__train__163.jpg,127,128.Seaside_Sparrow,20.98,125,126.Nelson_Sharp_tailed_Sparrow,8.57,103,104.American_Pipit,3.72,64,065.Slaty_backed_Gull,2.7,126,127.Savannah_Sparrow,2.34
todas_imagens\AMERICAN_BITTERN__train__164.jpg,AMERICAN_BITTERN__train__164.jpg,112,113.Baird_Sparrow,23.18,127,128.Seaside_Sparrow,10.41,149,150.Sage_Thrasher,9.8,130,131.Vesper_Sparrow,6.65,123,124.Le_Conte_Sparrow,4.2
todas_imagens\AMERICAN_BITTERN__train__165.jpg,AMERICAN_BITTERN__train__165.jpg,127,128.Seaside_Sparrow,32.31,126,127.Savannah_Sparrow,4.51,125,126.Nelson_Sharp_tailed_Sparrow,3.39,22,023.Brandt_Cormorant,2.24,103,104.American_Pipit,2.2
todas_imagens\AMERICAN_BITTERN__train__166.jpg,AMERICAN_BITTERN__train__166.jpg,127,128.Seaside_Sparrow,18.59,125,126.Nelson_Sharp_tailed_Sparrow,5.46,112,113.Baird_Sparrow,3.66,103,104.American_Pipit,2.82,22,023.Brandt_Cormorant,2.78
todas_imagens\AMERICAN_BITTERN__train__167.jpg,AMERICAN_BITTERN__train__167.jpg,127,128.Seaside_Sparrow,15.77,125,126.Nelson_Sharp_tailed_Sparrow,5.33,103,104.American_Pipit,3.24,126,127.Savannah_Sparrow,2.88,64,065.Slaty_backed_Gull,2.73
todas_imagens\AMERICAN_BITTERN__train__168.jpg,AMERICAN_BITTERN__train__168.jpg,112,113.Baird_Sparrow,29.61,127,128.Seaside_Sparrow,6.2,123,124.Le_Conte_Sparrow,5.32,126,127.Savannah_Sparrow,3.99,183,184.Louisiana_Waterthrush,3.84
todas_imagens\AMERICAN_BITTERN__train__169.jpg,AMERICAN_BITTERN__train__169.jpg,127,128.Seaside_Sparrow,17.01,125,126.Nelson_Sharp_tailed_Sparrow,5.94,126,127.Savannah_Sparrow,3.77,123,124.Le_Conte_Sparrow,3.61,21,022.Chuck_will_Widow,3.26
todas_imagens\AMERICAN_BITTERN__train__170.jpg,AMERICAN_BITTERN__train__170.jpg,127,128.Seaside_Sparrow,18.9,125,126.Nelson_Sharp_tailed_Sparrow,5.66,21,022.Chuck_will_Widow,4.61,64,065.Slaty_backed_Gull,2.03,140,141.Artic_Tern,2.0
todas_imagens\AMERICAN_BITTERN__valid__1.jpg,AMERICAN_BITTERN__valid__1.jpg,127,128.Seaside_Sparrow,28.91,125,126.Nelson_Sharp_tailed_Sparrow,3.83,103,104.American_Pipit,3.18,126,127.Savannah_Sparrow,2.75,48,049.Boat_tailed_Grackle,2.38
todas_imagens\AMERICAN_BITTERN__valid__2.jpg,AMERICAN_BITTERN__valid__2.jpg,127,128.Seaside_Sparrow,28.19,125,126.Nelson_Sharp_tailed_Sparrow,10.88,112,113.Baird_Sparrow,3.22,103,104.American_Pipit,2.52,123,124.Le_Conte_Sparrow,2.49
todas_imagens\AMERICAN_BITTERN__valid__3.jpg,AMERICAN_BITTERN__valid__3.jpg,125,126.Nelson_Sharp_tailed_Sparrow,15.25,127,128.Seaside_Sparrow,9.5,103,104.American_Pipit,5.99,112,113.Baird_Sparrow,4.81,21,022.Chuck_will_Widow,2.58
todas_imagens\AMERICAN_BITTERN__valid__4.jpg,AMERICAN_BITTERN__valid__4.jpg,127,128.Seaside_Sparrow,14.23,126,127.Savannah_Sparrow,7.0,112,113.Baird_Sparrow,5.71,123,124.Le_Conte_Sparrow,3.31,22,023.Brandt_Cormorant,2.91
todas_imagens\AMERICAN_BITTERN__valid__5.jpg,AMERICAN_BITTERN__valid__5.jpg,127,128.Seaside_Sparrow,28.47,21,022.Chuck_will_Widow,6.75,125,126.Nelson_Sharp_tailed_Sparrow,4.12,103,104.American_Pipit,3.18,91,092.Nighthawk,2.73
todas_imagens\AMERICAN_COOT__test__1.jpg,AMERICAN_COOT__test__1.jpg,45,046.Gadwall,16.8,60,061.Heermann_Gull,10.98,49,050.Eared_Grebe,5.24,75,076.Dark_eyed_Junco,3.76,50,051.Horned_Grebe,3.39
todas_imagens\AMERICAN_COOT__test__2.jpg,AMERICAN_COOT__test__2.jpg,45,046.Gadwall,8.8,75,076.Dark_eyed_Junco,4.38,23,024.Red_faced_Cormorant,4.28,60,061.Heermann_Gull,2.92,4,005.Crested_Auklet,2.6
todas_imagens\AMERICAN_COOT__test__3.jpg,AMERICAN_COOT__test__3.jpg,45,046.Gadwall,7.67,23,024.Red_faced_Cormorant,5.54,60,061.Heermann_Gull,5.44,4,005.Crested_Auklet,4.74,28,029.American_Crow,2.53
todas_imagens\AMERICAN_COOT__test__4.jpg,AMERICAN_COOT__test__4.jpg,45,046.Gadwall,6.28,60,061.Heermann_Gull,5.97,182,183.Northern_Waterthrush,4.16,28,029.American_Crow,2.93,49,050.Eared_Grebe,2.72
todas_imagens\AMERICAN_COOT__test__5.jpg,AMERICAN_COOT__test__5.jpg,45,046.Gadwall,7.2,4,005.Crested_Auklet,4.04,23,024.Red_faced_Cormorant,3.49,60,061.Heermann_Gull,2.95,2,003.Sooty_Albatross,2.63
todas_imagens\AMERICAN_COOT__train__001.jpg,AMERICAN_COOT__train__001.jpg,45,046.Gadwall,12.5,60,061.Heermann_Gull,10.95,4,005.Crested_Auklet,6.98,75,076.Dark_eyed_Junco,4.86,23,024.Red_faced_Cormorant,4.41
todas_imagens\AMERICAN_COOT__train__002.jpg,AMERICAN_COOT__train__002.jpg,45,046.Gadwall,10.91,60,061.Heermann_Gull,5.2,4,005.Crested_Auklet,4.37,28,029.American_Crow,4.26,75,076.Dark_eyed_Junco,2.77
todas_imagens\AMERICAN_COOT__train__003.jpg,AMERICAN_COOT__train__003.jpg,60,061.Heermann_Gull,45.07,141,142.Black_Tern,4.03,52,053.Western_Grebe,3.97,49,050.Eared_Grebe,2.76,45,046.Gadwall,1.97
todas_imagens\AMERICAN_COOT__train__004.jpg,AMERICAN_COOT__train__004.jpg,45,046.Gadwall,9.07,75,076.Dark_eyed_Junco,4.53,182,183.Northern_Waterthrush,3.13,23,024.Red_faced_Cormorant,3.13,60,061.Heermann_Gull,3.08
todas_imagens\AMERICAN_COOT__train__005.jpg,AMERICAN_COOT__train__005.jpg,45,046.Gadwall,9.48,4,005.Crested_Auklet,6.28,60,061.Heermann_Gull,6.0,28,029.American_Crow,4.31,23,024.Red_faced_Cormorant,4.0
todas_imagens\AMERICAN_COOT__train__006.jpg,AMERICAN_COOT__train__006.jpg,45,046.Gadwall,16.39,60,061.Heermann_Gull,6.02,49,050.Eared_Grebe,5.0,75,076.Dark_eyed_Junco,2.62,2,003.Sooty_Albatross,1.99
todas_imagens\AMERICAN_COOT__train__007.jpg,AMERICAN_COOT__train__007.jpg,23,024.Red_faced_Cormorant,9.34,45,046.Gadwall,7.85,75,076.Dark_eyed_Junco,4.56,60,061.Heermann_Gull,3.29,49,050.Eared_Grebe,3.04
todas_imagens\AMERICAN_COOT__train__008.jpg,AMERICAN_COOT__train__008.jpg,4,005.Crested_Auklet,7.16,75,076.Dark_eyed_Junco,5.66,60,061.Heermann_Gull,5.64,23,024.Red_faced_Cormorant,4.89,45,046.Gadwall,3.06
todas_imagens\AMERICAN_COOT__train__009.jpg,AMERICAN_COOT__train__009.jpg,23,024.Red_faced_Cormorant,12.17,45,046.Gadwall,4.36,75,076.Dark_eyed_Junco,4.19,51,052.Pied_billed_Grebe,3.38,13,014.Indigo_Bunting,2.72
todas_imagens\AMERICAN_COOT__train__010.jpg,AMERICAN_COOT__train__010.jpg,45,046.Gadwall,13.12,75,076.Dark_eyed_Junco,5.07,60,061.Heermann_Gull,4.38,23,024.Red_faced_Cormorant,4.3,49,050.Eared_Grebe,3.91
todas_imagens\AMERICAN_COOT__train__011.jpg,AMERICAN_COOT__train__011.jpg,45,046.Gadwall,12.85,60,061.Heermann_Gull,6.49,75,076.Dark_eyed_Junco,5.4,23,024.Red_faced_Cormorant,4.1,4,005.Crested_Auklet,3.51
todas_imagens\AMERICAN_COOT__train__012.jpg,AMERICAN_COOT__train__012.jpg,45,046.Gadwall,6.4,60,061.Heermann_Gull,6.31,4,005.Crested_Auklet,3.97,182,183.Northern_Waterthrush,3.31,2,003.Sooty_Albatross,3.2
todas_imagens\AMERICAN_COOT__train__013.jpg,AMERICAN_COOT__train__013.jpg,75,076.Dark_eyed_Junco,9.03,60,061.Heermann_Gull,6.04,23,024.Red_faced_Cormorant,5.43,45,046.Gadwall,4.27,4,005.Crested_Auklet,3.26
todas_imagens\AMERICAN_COOT__train__014.jpg,AMERICAN_COOT__train__014.jpg,107,108.White_necked_Raven,4.67,23,024.Red_faced_Cormorant,4.53,45,046.Gadwall,4.45,75,076.Dark_eyed_Junco,3.39,63,064.Ring_billed_Gull,2.42
todas_imagens\AMERICAN_COOT__train__015.jpg,AMERICAN_COOT__train__015.jpg,45,046.Gadwall,11.39,60,061.Heermann_Gull,7.17,4,005.Crested_Auklet,6.94,23,024.Red_faced_Cormorant,6.85,75,076.Dark_eyed_Junco,3.59
todas_imagens\AMERICAN_COOT__train__016.jpg,AMERICAN_COOT__train__016.jpg,45,046.Gadwall,9.58,23,024.Red_faced_Cormorant,4.47,4,005.Crested_Auklet,4.33,60,061.Heermann_Gull,2.54,63,064.Ring_billed_Gull,2.44
todas_imagens\AMERICAN_COOT__train__017.jpg,AMERICAN_COOT__train__017.jpg,75,076.Dark_eyed_Junco,6.96,23,024.Red_faced_Cormorant,5.21,45,046.Gadwall,4.59,13,014.Indigo_Bunting,2.83,60,061.Heermann_Gull,2.11
todas_imagens\AMERICAN_COOT__train__018.jpg,AMERICAN_COOT__train__018.jpg,127,128.Seaside_Sparrow,66.51,141,142.Black_Tern,4.34,107,108.White_necked_Raven,2.06,29,030.Fish_Crow,1.99,11,012.Yellow_headed_Blackbird,1.91
todas_imagens\AMERICAN_COOT__train__019.jpg,AMERICAN_COOT__train__019.jpg,45,046.Gadwall,8.42,49,050.Eared_Grebe,5.61,182,183.Northern_Waterthrush,3.79,23,024.Red_faced_Cormorant,3.78,60,061.Heermann_Gull,3.67
todas_imagens\AMERICAN_COOT__train__020.jpg,AMERICAN_COOT__train__020.jpg,45,046.Gadwall,5.96,23,024.Red_faced_Cormorant,4.98,28,029.American_Crow,4.79,75,076.Dark_eyed_Junco,4.58,182,183.Northern_Waterthrush,4.27
todas_imagens\AMERICAN_COOT__train__021.jpg,AMERICAN_COOT__train__021.jpg,75,076.Dark_eyed_Junco,5.39,45,046.Gadwall,5.2,4,005.Crested_Auklet,3.77,60,061.Heermann_Gull,3.48,23,024.Red_faced_Cormorant,3.12
todas_imagens\AMERICAN_COOT__train__022.jpg,AMERICAN_COOT__train__022.jpg,45,046.Gadwall,6.43,63,064.Ring_billed_Gull,4.76,4,005.Crested_Auklet,3.85,23,024.Red_faced_Cormorant,3.66,182,183.Northern_Waterthrush,2.97
todas_imagens\AMERICAN_COOT__train__023.jpg,AMERICAN_COOT__train__023.jpg,23,024.Red_faced_Cormorant,14.47,4,005.Crested_Auklet,9.86,45,046.Gadwall,3.79,60,061.Heermann_Gull,2.79,49,050.Eared_Grebe,2.77
todas_imagens\AMERICAN_COOT__train__024.jpg,AMERICAN_COOT__train__024.jpg,45,046.Gadwall,35.41,4,005.Crested_Auklet,4.68,60,061.Heermann_Gull,3.14,7,008.Rhinoceros_Auklet,2.55,75,076.Dark_eyed_Junco,2.36
todas_imagens\AMERICAN_COOT__train__025.jpg,AMERICAN_COOT__train__025.jpg,45,046.Gadwall,35.92,4,005.Crested_Auklet,5.11,2,003.Sooty_Albatross,3.52,127,128.Seaside_Sparrow,2.62,24,025.Pelagic_Cormorant,2.54
